,ns,Ts,V0s,Is_0,Is_1,Is_2,Is_3,Is_4,Is_5
9537,76388453482.94153,2353.5967279716165,-1.617444920911255,-1.3609451963660973e-05,-1.4124867926322742e-07,-2.8029227340030043e-07,-4.0387061096642697e-07,-7.333066195380324e-07,-1.1244786071253981e-07
9538,84221461973.01514,1650.7238205394453,-1.6377652617973977,-1.631720073093828e-05,-1.5816124895631765e-07,-3.257661891794428e-07,-4.7471337236808584e-07,-8.723663390957214e-07,-1.346614474792793e-07
9539,64865192736.555954,1617.9350139343076,-1.0391715776397963,-1.5793171529387515e-05,-1.795527938617446e-07,-3.0448413264317286e-07,-4.182099522287161e-07,-7.255874277360365e-07,-1.2187891980947773e-07
9540,84302857406.22614,2775.076213892715,-1.2489194028495452,-1.608388858805896e-05,-1.912547547392643e-07,-3.3173835078812014e-07,-4.587827909693674e-07,-8.005379383012604e-07,-1.3255349583454176e-07
9541,244748243924.6879,1884.302369458451,-0.302094360726874,-5.764194326614291e-05,-7.857790033292643e-07,-1.1534658315193838e-06,-1.4948404313571973e-06,-2.429838234692861e-06,-5.349515839536233e-07
9542,197095229576.89392,1493.0967935920364,-1.9994512928530597,-3.0270205519225915e-05,-2.4798449019106867e-07,-6.214677199717461e-07,-9.437567045788213e-07,-1.792826239030954e-06,-2.874340270950427e-07
9543,245833031080.92157,2428.300612162201,-0.4546391545601378,-5.394595411305831e-05,-7.325914431780669e-07,-1.090977380288236e-06,-1.4234140791318938e-06,-2.3340096799797284e-06,-4.886000071163283e-07
9544,70915622684.54941,742.3020916444611,-0.7771038788471545,-2.1737682568049542e-05,-2.4906328937815733e-07,-4.0603093214135295e-07,-5.499117091480709e-07,-9.406461897125727e-07,-1.789622652931714e-07
9545,121109618465.0601,1549.9245723706608,-1.3025668989683523,-2.5542889834149717e-05,-2.7869357070906525e-07,-5.055287409127048e-07,-7.104532164973626e-07,-1.2623748269535932e-06,-2.1884005480069202e-07
9546,122770447330.84131,1611.1265819095938,-1.724103113339852,-2.2216303617122087e-05,-2.0963641100581244e-07,-4.4765518091997345e-07,-6.5828857472064e-07,-1.219793585032896e-06,-1.9362587371683705e-07
9547,131554266357.87726,1883.6402491631238,-1.6375950159348025,-2.353908141322329e-05,-2.3665123242369788e-07,-4.789425756773389e-07,-6.946912254467221e-07,-1.2715884343796383e-06,-2.0534349171864935e-07
9548,46218817087.78298,2015.1612121470562,-0.5124144099498325,-1.2537657563522694e-05,-1.5586168516097514e-07,-2.3702126711628204e-07,-3.1172034837525654e-07,-5.1466937434518e-07,-9.077581912935833e-08
9549,299858895028.9766,2792.6999255477244,-1.7099441013362662,-4.3902620159444605e-05,-4.7552895431017117e-07,-9.343793872866985e-07,-1.3417987550805633e-06,-2.4302133703398343e-06,-4.190375895998901e-07
9550,49296364137.44261,1960.9759594009129,-0.6281126458017718,-1.3026408631473555e-05,-1.5971459688052708e-07,-2.476668501802754e-07,-3.2844784890060745e-07,-5.476815829200318e-07,-9.5487012081104e-08
9551,59791027145.9712,683.1767338068914,-1.7098530579510038,-1.4355848277335389e-05,-1.205846020776001e-07,-2.712112343294813e-07,-4.038867868736723e-07,-7.565697590824248e-07,-1.1825870975811731e-07
9552,86443678758.42578,685.9796404073243,-1.4768252819376357,-2.073391630786108e-05,-2.0118236501656588e-07,-4.000359900229945e-07,-5.771354717994706e-07,-1.0497225367965802e-06,-1.8513527019505466e-07
9553,50246340664.00821,1532.249870251883,-1.3107444097362309,-1.1695827452184346e-05,-1.2268359492720107e-07,-2.2461527901768717e-07,-3.16278399050612e-07,-5.620704176639808e-07,-8.837355873395924e-08
9554,117580670528.6738,1699.9312449011861,-0.570991921735617,-2.995315997660117e-05,-3.780344504031442e-07,-5.830535291894144e-07,-7.725651240212685e-07,-1.2904198164111986e-06,-2.478874075709431e-07
9555,46457439361.65319,1555.8773760897075,-0.9438093938544458,-1.2150679950728921e-05,-1.378768106013726e-07,-2.2896456526092852e-07,-3.1192334855484986e-07,-5.35963832931891e-07,-8.894263972128057e-08
9556,219217646827.0312,2724.509668620349,-1.5437103331736948,-3.53441680980342e-05,-3.973739365023334e-07,-7.439291154551361e-07,-1.0548407158338159e-06,-1.8897615805272895e-06,-3.2437889026804886e-07
9557,259994256454.42212,942.3593028539066,-1.699875712445703,-4.2799992692781595e-05,-4.285241216585585e-07,-8.960287198241976e-07,-1.3016070289992922e-06,-2.363128384913348e-06,-4.6257066794826067e-07
9558,212962426127.12155,2349.5113454904376,-0.21556333573113307,-5.071423211453074e-05,-6.996251185990645e-07,-1.0144177468539576e-06,-1.307868968612513e-06,-2.1147767048624954e-06,-4.478967010040569e-07
9559,49879667646.99814,1200.462718625356,-0.4771056691117288,-1.5835602593212704e-05,-1.8894419586128477e-07,-2.902571533689457e-07,-3.8385620070548244e-07,-6.393422796219155e-07,-1.1459847685253147e-07
9560,43480529603.15787,2761.891104888719,-0.03893543744421435,-1.1922404467817686e-05,-1.6047274146543333e-07,-2.2736594670226137e-07,-2.8939992622451713e-07,-4.586270918796502e-07,-8.607404088437096e-08
9561,60818004635.13614,647.8597704385816,-0.06380207087173662,-2.3313081656090423e-05,-2.9120083040533783e-07,-4.257947261389162e-07,-5.511863094064019e-07,-8.956982170799405e-07,-1.8613566042210924e-07
9562,176485809229.16547,537.0960072280259,-0.39824176102744335,-4.3875010856480803e-05,-6.285760278133987e-07,-9.4210021607813e-07,-1.2280545434715722e-06,-1.9963734365593325e-06,-5.206326263485715e-07
9563,112741847532.23299,392.8571967908079,-0.2572891417008645,-3.307009685445121e-05,-4.700934988289466e-07,-6.96038244782e-07,-9.032452095271176e-07,-1.4628532116297453e-06,-3.808541245666832e-07
9564,49315142179.38766,1068.3913182584893,-0.7088669614272782,-1.5202075535208172e-05,-1.7432167244631452e-07,-2.792979642430404e-07,-3.757400491230901e-07,-6.38020930262692e-07,-1.1145356211507714e-07
9565,75463954358.77666,2574.5108584941995,-1.0704118492293178,-1.56697651417887e-05,-1.899385237735622e-07,-3.170404010065599e-07,-4.3261474087784446e-07,-7.444660521796991e-07,-1.2573583427635603e-07
9566,78571969165.53082,2306.768563280799,-0.13769433580413493,-2.144923842894527e-05,-2.8719955139723483e-07,-4.150378363009831e-07,-5.340868608149084e-07,-8.608607031932228e-07,-1.6414433030123567e-07
9567,128369964334.68987,2105.527232505376,-1.6451032145314302,-2.237833723604896e-05,-2.282479837939582e-07,-4.597786504380384e-07,-6.659946481353021e-07,-1.217475251681554e-06,-1.9456531515363706e-07
9568,70458583926.11148,1827.2669501724224,-0.6615128524476634,-1.827700406045589e-05,-2.2479502629958868e-07,-3.5183823509229817e-07,-4.687980656115362e-07,-7.872268748415327e-07,-1.4030174601356972e-07
9569,190436849070.27777,1674.569233000331,-1.4658106913939462,-3.507280083133749e-05,-3.76457130266477e-07,-7.098962681449384e-07,-1.0086581756831657e-06,-1.8092296624713395e-06,-3.2272561757348505e-07
9570,104975577508.40176,794.6194850721083,-0.8284347241994645,-2.8634660963952557e-05,-3.376931993962897e-07,-5.528156804922008e-07,-7.493688253768322e-07,-1.2815041809725842e-06,-2.57942186237398e-07
9571,74115932191.31046,970.0528386797669,-1.8941435500165995,-1.4970980503376588e-05,-1.1672691964498978e-07,-2.9057991397168364e-07,-4.420600817515612e-07,-8.430725221475882e-07,-1.250310768998962e-07
9572,218823806757.37726,861.9782603177554,-0.2806180869324386,-5.436037467626807e-05,-7.619364930370788e-07,-1.1223173714501934e-06,-1.4538365683935445e-06,-2.3522029814979925e-06,-5.856371825238648e-07
9573,120750919006.95279,638.9162408262497,-1.3447933181617544,-2.7247768245616403e-05,-2.9378184475797113e-07,-5.504676863253872e-07,-7.792870302782108e-07,-1.3884784795135934e-06,-2.7341171498615105e-07
9574,62987326390.31231,472.517282800751,-1.6964150350441647,-1.559296202547514e-05,-1.330174525870625e-07,-2.986936809194417e-07,-4.440487392823197e-07,-8.290348730105218e-07,-1.3960816413959823e-07
9575,107459297063.70967,552.5635004524548,-1.8480184272876818,-2.1256361229127578e-05,-1.7803121500205458e-07,-4.3094632237765936e-07,-6.490994869191997e-07,-1.2209378560538903e-06,-2.1480720940746715e-07
9576,102755187221.99103,658.1051139170016,-1.1614736701021786,-2.587309286792845e-05,-2.856471295328625e-07,-5.076486722298018e-07,-7.077072493038774e-07,-1.2442963724522193e-06,-2.4402430457882487e-07
9577,162574493063.37112,1002.1115118856627,-1.7008306830267825,-3.006933592788559e-05,-2.8353439940109463e-07,-6.06670804649625e-07,-8.903759986897094e-07,-1.6412771975606783e-06,-2.910639184467251e-07
9578,88588617792.17789,1527.5396623500749,-1.971541934943763,-1.528707516410324e-05,-1.2178129716836838e-07,-3.083551619762901e-07,-4.7041157030980195e-07,-8.990266708712406e-07,-1.2942255518965174e-07
9579,157565589930.50882,839.7849198916732,-0.9422151900449263,-3.682290346983114e-05,-4.4839255603787006e-07,-7.450033177679416e-07,-1.0140349168803336e-06,-1.7376147942483136e-06,-3.686711235986105e-07
9580,185322952511.26324,1564.557327248043,-1.4746270184738188,-3.452655517492222e-05,-3.668654991501467e-07,-6.966673200359627e-07,-9.91827581364291e-07,-1.7820885535124693e-06,-3.185446040096915e-07
9581,92449997918.29639,2152.0303323111675,-0.4979161016502851,-2.325746423116636e-05,-3.003567804251279e-07,-4.5562352880552006e-07,-5.993156470949757e-07,-9.921014416414312e-07,-1.8437068435433196e-07
9582,89122097029.274,2248.6608669301054,-1.4075044954537927,-1.7116627368593114e-05,-1.8890208655825657e-07,-3.4819827905263194e-07,-4.914543725414861e-07,-8.759987006651569e-07,-1.41348995309791e-07
9583,66256436312.24981,910.8345873020929,-0.2932349348049401,-2.2476222175000538e-05,-2.755261254080137e-07,-4.137392639375967e-07,-5.420520467847564e-07,-8.937360579608956e-07,-1.7453300553211476e-07
9584,247504959951.24435,1871.3854498348069,-1.3885160291227434,-4.394958701959317e-05,-4.96213306141723e-07,-8.998298432219496e-07,-1.2625135275710773e-06,-2.2353912738935743e-06,-4.165519283406292e-07
9585,68961082833.82295,1537.2012393191926,-1.1384069590303427,-1.6415803148639613e-05,-1.8222851518714422e-07,-3.174116917981577e-07,-4.401075673491982e-07,-7.712408319521179e-07,-1.284603009985695e-07
9586,45777915848.573135,1192.2594786145105,-0.5991385432511325,-1.4262399993553928e-05,-1.6645575052860458e-07,-2.608108906078365e-07,-3.476821452938308e-07,-5.841803540018485e-07,-1.0218304572975541e-07
9587,93540921256.04921,1067.9695300610738,-0.6766434957695271,-2.6347493560790644e-05,-3.152033450695756e-07,-5.004346493190618e-07,-6.709047457384486e-07,-1.1351851670732593e-06,-2.1847414583897854e-07
9588,113345047178.89848,1408.4958506618168,-1.467434450973184,-2.3327491118309956e-05,-2.390299676471273e-07,-4.607874483374561e-07,-6.595677713572942e-07,-1.1926625941167862e-06,-2.0015783623139235e-07
9589,158780687287.3227,2647.828520298315,-1.4496577370399053,-2.7434727031156688e-05,-3.1230194554128897e-07,-5.72538036824928e-07,-8.069595492419906e-07,-1.4376242818465812e-06,-2.4237677512596696e-07
9590,245052065251.74026,2165.6482756442115,-1.6211255768192654,-3.961895357431642e-05,-4.2132976633286063e-07,-8.221916780258393e-07,-1.1791431185238808e-06,-2.1331689734922093e-06,-3.723721908926332e-07
9591,114535307585.32729,1501.894962174052,-0.22935591241200814,-3.2610172523552154e-05,-4.24257785016294e-07,-6.25363093363027e-07,-8.125386293092786e-07,-1.3265727706755927e-06,-2.6835961974702165e-07
9592,296077548845.31525,2189.0845642464283,-0.4749051075935109,-6.352193347018524e-05,-8.645925354899766e-07,-1.289586910378369e-06,-1.682834782616493e-06,-2.757201465466897e-06,-5.999789918016036e-07
9593,71355461768.82855,566.5139975543266,-0.22192151884005407,-2.5534718387447985e-05,-3.2174376307825485e-07,-4.793602843044147e-07,-6.255158509390428e-07,-1.0253723069773654e-06,-2.214684893778316e-07
9594,45677662340.17326,1956.4023689885973,-1.9152956464286914,-7.913518571247059e-06,-6.763678868959543e-08,-1.6053857837697425e-07,-2.409605165156812e-07,-4.523542165859499e-07,-6.289603663773725e-08
9595,63232986042.5664,1403.223275557589,-0.7437772457435281,-1.7444339222667074e-05,-2.0578158752059317e-07,-3.2953119748700076e-07,-4.431999792563899e-07,-7.52290906411122e-07,-1.3244972780782865e-07
9596,161806301991.1576,486.7376921595709,-0.09089873680088734,-4.354795024854024e-05,-6.521721026617898e-07,-9.402926190527892e-07,-1.204955101628275e-06,-1.919778527412433e-06,-5.246580507684884e-07
9597,53692464535.7312,1896.9665772303276,-1.4629635245366384,-1.105684313418037e-05,-1.1493169766752266e-07,-2.1867821101535977e-07,-3.113054220419573e-07,-5.585625079106413e-07,-8.596493980819238e-08
9598,244294366011.68008,1537.9019830696575,-0.5256795340100378,-5.5589586216451926e-05,-7.383206400982494e-07,-1.1201902807742885e-06,-1.4721524784826377e-06,-2.430163269159492e-06,-5.356563032069842e-07
9599,206610658346.57672,1854.7699506804088,-0.006831680507704663,-5.372282929618605e-05,-7.446114105208544e-07,-1.0600230035876883e-06,-1.3547052651144548e-06,-2.1660624857199726e-06,-4.811471580615709e-07
9600,248247634328.9852,1960.288345332834,-1.853209865780137,-3.7452263207535e-05,-3.5575778261527224e-07,-7.795126619332992e-07,-1.1506150673411414e-06,-2.1346209604048403e-06,-3.57521370583474e-07
9601,63830993467.69727,463.43099714479035,-1.8933240966993004,-1.4629498333123707e-05,-1.0960022444773325e-07,-2.8211504844338217e-07,-4.3115075328908644e-07,-8.233071726219196e-07,-1.3263876419581032e-07
9602,178627247969.00253,2614.4357573634693,-0.7246208078834417,-3.7714058489975726e-05,-4.939027362355695e-07,-7.671883037662008e-07,-1.0193498447139601e-06,-1.70770276625075e-06,-3.281278454288576e-07
9603,145389862121.15375,1104.87605553779,-1.6228642771629298,-2.818095786690794e-05,-2.7221366176322366e-07,-5.613173360688731e-07,-8.172361204638274e-07,-1.4981723125403562e-06,-2.6102008327333036e-07
9604,111791004670.7946,1766.3537904663299,-0.0757182774881826,-3.193041188174547e-05,-4.2554242465938465e-07,-6.142736532419528e-07,-7.9050300429325e-07,-1.2757129572862696e-06,-2.576446193423728e-07
9605,282070915063.09705,1171.6541787136084,-0.8393273109712165,-5.791674415816874e-05,-7.498513351684616e-07,-1.1972545912823918e-06,-1.603367667831219e-06,-2.6942890877938114e-06,-6.099457536470907e-07
9606,125628968362.61456,1810.7557233227278,-1.5916173443878827,-2.317302641415668e-05,-2.3531057328141377e-07,-4.6877964492573456e-07,-6.771232141451548e-07,-1.234769777530349e-06,-2.006947613527017e-07
9607,90845644654.2401,1351.9051960039774,-1.3220254832265406,-2.0399530089860596e-05,-2.1560308136754764e-07,-3.9736118201867417e-07,-5.61307699198736e-07,-1.0024587055127679e-06,-1.6836976833316654e-07
9608,229798572089.66934,486.06868673692435,-1.0000275024886887,-4.36774359505808e-05,-6.08264589224789e-07,-1.006142324424032e-06,-1.3584792498847877e-06,-2.282958263822486e-06,-5.812760427873655e-07
9609,248291943930.2444,2028.1784567902328,-0.7398254673488156,-5.2177688319161067e-05,-6.756275583321872e-07,-1.0545594809623675e-06,-1.4030659187942395e-06,-2.3514073795666314e-06,-4.842629381907636e-07
9610,257707925145.2517,1859.0234581754503,-0.14771987688977561,-6.21314443999272e-05,-8.638954202871299e-07,-1.2443735976368584e-06,-1.598519647919733e-06,-2.5701736019889307e-06,-5.827870476051614e-07
9611,230203843262.43457,773.0045809028383,-1.1125302428810586,-4.610614008901043e-05,-5.676705441951968e-07,-9.699079282176227e-07,-1.3292493585689432e-06,-2.282842428448865e-06,-5.151690084682971e-07
9612,46573388357.14624,1022.8365421477026,-0.2833980362594164,-1.6300798055737766e-05,-1.9638251472173986e-07,-2.942006254017223e-07,-3.8496180459924104e-07,-6.335290676837621e-07,-1.1648690161654319e-07
9613,45019653571.1921,2424.8328815446516,-0.6451775445635752,-1.1096351227210808e-05,-1.393176780441938e-07,-2.1459535961082227e-07,-2.835465831167378e-07,-4.700557248563643e-07,-8.20372092843811e-08
9614,49415943817.36527,576.7632894763242,-0.2665363482310348,-1.9289930812786052e-05,-2.3133924789675688e-07,-3.4788585254612165e-07,-4.560363649755203e-07,-7.523195663540319e-07,-1.4936558240591694e-07
9615,55326790775.30522,2790.562276278774,-1.6177470778247882,-9.506701407253486e-06,-1.0171587893472043e-07,-1.9840285833347448e-07,-2.83884936222934e-07,-5.10462961449884e-07,-7.776602169224349e-08
9616,242091380458.4506,1231.1636649819452,-0.7054253816799094,-5.315442291416854e-05,-6.946687487684677e-07,-1.0871257083852514e-06,-1.445977151692702e-06,-2.4160919772089216e-06,-5.381737689453005e-07
9617,49002945451.89523,1420.1625170705815,-0.27371450057991,-1.565344383593051e-05,-1.930624772063242e-07,-2.8696838195622035e-07,-3.7405560662984957e-07,-6.123238839704083e-07,-1.1157134847740207e-07
9618,103930231787.23419,2003.7515497856016,-0.08071217026887134,-2.9018168634875533e-05,-3.8948096818032583e-07,-5.612231817203735e-07,-7.215678894072438e-07,-1.1629375406633538e-06,-2.3047520443950338e-07
9619,106057411171.83784,2364.306226186632,-1.9032157951825408,-1.6549870295690684e-05,-1.524385626410218e-07,-3.478785531138762e-07,-5.190309385827757e-07,-9.730669564713438e-07,-1.4367554615123812e-07
9620,74934097984.40321,2059.1273992181377,-0.8636700953656393,-1.7675197249218487e-05,-2.145971433016251e-07,-3.4688528975631145e-07,-4.6802493166605147e-07,-7.966041715384205e-07,-1.3848866961184015e-07
9621,139174113108.961,469.6108896947371,-1.2003034217557413,-3.0910116572077173e-05,-3.663146052676732e-07,-6.509245402510019e-07,-9.037690333151674e-07,-1.5724968856115807e-06,-3.521621590668272e-07
9622,44453352493.08859,2215.3541528867363,-1.538402357222462,-8.573489474631576e-06,-8.907536115613975e-08,-1.720001015652794e-07,-2.454870953725507e-07,-4.404745574057441e-07,-6.669919080342071e-08
9623,43911888799.38854,2318.720432798501,-0.797286912673441,-1.0556170186897529e-05,-1.290526605854661e-07,-2.0439231110077925e-07,-2.731071778990764e-07,-4.584538373305873e-07,-7.822465197558303e-08
9624,62943006254.22747,2785.4088924864973,-0.4246693611271224,-1.5369819328293347e-05,-2.04016963119086e-07,-3.0317329550032274e-07,-3.947430889668427e-07,-6.441452891271961e-07,-1.1760272904162102e-07
9625,56931547103.749245,524.7929263720941,-1.780918446862899,-1.3931216692365223e-05,-1.1107196091799945e-07,-2.6332990183481934e-07,-3.964661169554567e-07,-7.489934795677895e-07,-1.1868610151310473e-07
9626,93084655049.77095,2236.231362706175,-1.6289990401345409,-1.6527984551099474e-05,-1.6990643383654014e-07,-3.398927515702153e-07,-4.911802641197019e-07,-8.952136993591681e-07,-1.3888964407374984e-07
9627,60262417210.06881,2076.1516516327792,-1.2913591256250823,-1.2678835080160746e-05,-1.407442273740232e-07,-2.5180998797779406e-07,-3.518254249483398e-07,-6.20100227529216e-07,-9.927114334582095e-08
9628,105862345379.8743,2380.4543818228244,-0.37677182380621277,-2.6333865614479838e-05,-3.5006541730903664e-07,-5.203517099461212e-07,-6.784495827920826e-07,-1.1116816489384253e-06,-2.1173392518056156e-07
9629,58020403568.13589,1964.0256255550332,-0.9955867833028977,-1.365079277686554e-05,-1.5961010103337117e-07,-2.65632572930684e-07,-3.6213043018360106e-07,-6.226347338525087e-07,-1.041909672358947e-07
9630,172828375349.42862,758.0064308962384,-1.825490573370233,-3.033852097700827e-05,-2.701945021058435e-07,-6.241685660805829e-07,-9.294593091614352e-07,-1.7283399314176933e-06,-3.162738077284739e-07
9631,66653231077.94672,2731.081163024407,-1.706319082236362,-1.1064054883496984e-05,-1.1449745173585624e-07,-2.3250748838944344e-07,-3.366217305173573e-07,-6.12741229889138e-07,-9.218083016792334e-08
9632,203406991342.6808,1885.3330447386454,-0.3893637324624879,-4.868763770251001e-05,-6.493578243154802e-07,-9.669489586748593e-07,-1.26157700924309e-06,-2.0684421709257404e-06,-4.368839093108613e-07
9633,124401305011.61087,538.9966576878833,-1.4574289631313289,-2.6942022025074338e-05,-2.8240309206463193e-07,-5.510529733661468e-07,-7.880894507197407e-07,-1.4145471289296553e-06,-2.839218174653121e-07
9634,61603851942.83092,2490.8684365226227,-1.039920258523445,-1.3212694214956482e-05,-1.5925392534380564e-07,-2.643805833976762e-07,-3.5987655594933077e-07,-6.171692109522431e-07,-1.0347635974715279e-07
9635,46675609218.90354,884.7401375598093,-1.476761339740895,-1.2018641277698233e-05,-1.1242948103410548e-07,-2.2414509761988146e-07,-3.2392823847830593e-07,-5.909266302852976e-07,-9.119748642858235e-08
9636,70252640643.55786,711.1507770640901,-1.5729119122855202,-1.7052859993886534e-05,-1.556186866676491e-07,-3.24249654053897e-07,-4.739582964835357e-07,-8.73237946780843e-07,-1.4413566758262907e-07
9637,180924156263.76416,1069.7931766242655,-0.9965681659993151,-4.014183121926504e-05,-4.82341804582208e-07,-8.069582114745679e-07,-1.1015140718119428e-06,-1.8945764305389676e-06,-3.909442266038285e-07
9638,108640210969.98222,1990.3135123843474,-0.9192780095318349,-2.4553071665648202e-05,-2.9790697486269287e-07,-4.869625776263252e-07,-6.601649159052291e-07,-1.130557411978583e-06,-2.0237154671065035e-07
9639,190981805162.28677,1322.1494913732563,-0.9320588574985313,-4.214906238267947e-05,-5.123563834227171e-07,-8.416217544767479e-07,-1.1418106048670241e-06,-1.953225655226221e-06,-3.970483999990007e-07
9640,252092956945.4276,1526.002819853856,-1.9990464552176206,-3.686529343139484e-05,-3.1129513352182583e-07,-7.662087885030893e-07,-1.1572785702412402e-06,-2.184463582515285e-06,-3.6376392349544234e-07
9641,163220184423.77438,1487.2744502799173,-1.5930634238366481,-3.0111113898298464e-05,-3.026175197277621e-07,-6.057052205595014e-07,-8.753930415956198e-07,-1.595552832953884e-06,-2.741903386684133e-07
9642,125234508716.56946,1965.7815234168452,-1.2647866793413949,-2.524953747264998e-05,-2.8627104705915214e-07,-5.077879151262782e-07,-7.084632893858782e-07,-1.2498694414646968e-06,-2.1516192317394678e-07
9643,70857515609.70988,772.235714839811,-0.07670958834969999,-2.5571489380471717e-05,-3.224556233319872e-07,-4.7134160803343e-07,-6.10062964798534e-07,-9.912463297492351e-07,-2.0580384094280245e-07
9644,235642429693.0686,696.4220191914317,-1.2287538577344177,-4.483806499703621e-05,-5.462213606769109e-07,-9.616637076951434e-07,-1.3295666759953851e-06,-2.299433539831658e-06,-5.209235717820516e-07
9645,45280045486.47475,1892.0774626031125,-1.2803008459252074,-1.0043996568763159e-05,-1.0907493363156556e-07,-1.9538472194621886e-07,-2.7291658454985174e-07,-4.803615249901478e-07,-7.568443680313031e-08
9646,250188067977.78143,724.5539258664319,-0.33583102901581063,-5.743028721283302e-05,-8.396125460785996e-07,-1.239733473584975e-06,-1.60518375880548e-06,-2.5877260565182845e-06,-6.812793040021466e-07
9647,150870637506.37006,1959.6739666319538,-0.447328672762324,-3.711580845212202e-05,-4.859852243401863e-07,-7.316790783967132e-07,-9.595473959428656e-07,-1.5837348526812557e-06,-3.1597102768847014e-07
9648,93394300982.09547,2169.1402273540843,-1.7771298828228066,-1.5823465400587068e-05,-1.5199179046194957e-07,-3.268720183581988e-07,-4.81167124829843e-07,-8.916315719762959e-07,-1.3407690416122352e-07
9649,165676351629.87164,546.1531441282652,-1.6737273639208785,-3.0570387617972855e-05,-3.0347120805306676e-07,-6.448002575195715e-07,-9.397865170645237e-07,-1.7090467728935136e-06,-3.4531235390717215e-07
9650,67083551808.84243,2574.3375929856493,-0.6843805586751561,-1.5653514569506404e-05,-2.0020473043500463e-07,-3.102729976201718e-07,-4.1138633532321345e-07,-6.8590542243113e-07,-1.2144956623144882e-07
9651,89082960025.10675,483.77739801322457,-0.9806567659448981,-2.438737988839453e-05,-2.8653795492835273e-07,-4.871150013192111e-07,-6.685509241048482e-07,-1.1557188474232466e-06,-2.423589831939399e-07
9652,106609274699.35399,1292.3826699330484,-0.002965213193622862,-3.3224649746306846e-05,-4.3727430257619335e-07,-6.292446749528673e-07,-8.085749838206222e-07,-1.3024389222607756e-06,-2.722019674593324e-07
9653,75493834817.3635,2364.2812600020607,-1.3448995846775065,-1.4765468856795961e-05,-1.6640675253620162e-07,-2.9991935569420617e-07,-4.2011449925081867e-07,-7.426497871709364e-07,-1.1975045997900642e-07
9654,118776329056.56131,1782.8174896963653,-1.407941409275796,-2.3549911161744607e-05,-2.5318408310126627e-07,-4.7200008920409507e-07,-6.689634020663442e-07,-1.198456590784221e-06,-2.0088122107272563e-07
9655,48428907158.44577,1230.4335117103296,-0.7447784626404095,-1.4287379185032374e-05,-1.6420897909536385e-07,-2.63932037447345e-07,-3.5541556800531884e-07,-6.03877939292509e-07,-1.0399738945757312e-07
9656,252699234510.64606,2735.4452990083328,-0.5840537511600297,-5.243846289997585e-05,-7.099970120659254e-07,-1.07217652698186e-06,-1.4074525932165293e-06,-2.3247040104463244e-06,-4.747439729425528e-07
9657,56138488952.857834,1306.979065521163,-1.7752968275007077,-1.1447035801345062e-05,-9.871058000872367e-08,-2.2312902555894608e-07,-3.3244430894689304e-07,-6.225765731677291e-07,-9.015781899707093e-08
9658,101904618606.96614,1360.66465616629,-0.693845718476966,-2.692886711870804e-05,-3.2657495416254394e-07,-5.174047662085428e-07,-6.931245982066297e-07,-1.17197518224155e-06,-2.215940424728006e-07
9659,243136935330.9353,2492.352016352395,-0.9054962834777693,-4.757450650963228e-05,-6.09760491965264e-07,-9.74221567828445e-07,-1.3086311464526914e-06,-2.2178811559626545e-06,-4.3414845537694566e-07
9660,130531330258.35327,2793.814632089016,-1.1893621662106282,-2.4550824970779075e-05,-2.985485291981258e-07,-5.087357125567615e-07,-6.998913130713201e-07,-1.21666495314127e-06,-2.102660023100037e-07
9661,56998577402.1999,2362.0212801704993,-1.4467987967323466,-1.0967250227082583e-05,-1.194201768336437e-07,-2.2225068557392074e-07,-3.140968852074117e-07,-5.591196060032674e-07,-8.719456861771362e-08
9662,202060051711.67868,844.3025823080371,-0.13664001480502708,-5.291871666955686e-05,-7.492169631715964e-07,-1.0860471331246772e-06,-1.3971419670570714e-06,-2.243059881192053e-06,-5.624399326971311e-07
9663,48062416693.33483,2247.981428701736,-1.587461184054132,-9.024804714844262e-06,-9.271511645513603e-08,-1.8239061686338525e-07,-2.617378839809303e-07,-4.7221611754621594e-07,-7.107847975216154e-08
9664,43845323031.65695,2589.7782557431847,-0.8791596594219844,-9.914103979278045e-06,-1.2201930999342656e-07,-1.951015158084416e-07,-2.615390035840363e-07,-4.402447629901747e-07,-7.474467145092771e-08
9665,287587233696.7627,1928.6476114483994,-0.16695231327189797,-6.716613117478441e-05,-9.41042357702683e-07,-1.35504715067275e-06,-1.7400996619539738e-06,-2.7956722573223577e-06,-6.40820600103841e-07
9666,79775234541.13821,405.9475064583759,-0.7100788744855027,-2.4041281062283333e-05,-3.0105091948713406e-07,-4.83352849870449e-07,-6.495126959730535e-07,-1.0976137890364904e-06,-2.4449765350504695e-07
9667,129765305302.45871,649.6687314149272,-1.896140135289273,-2.3931374804999054e-05,-1.9686634918448145e-07,-4.875800730079074e-07,-7.373768459823714e-07,-1.3910606697990016e-06,-2.430858422491072e-07
9668,101951731913.42596,2393.9852545729436,-0.40881962253175486,-2.5219555366538043e-05,-3.3394644431484994e-07,-4.984614609031519e-07,-6.510701076340076e-07,-1.0689558218090331e-06,-2.0205262873899854e-07
9669,105123589958.36726,903.4624544210232,-1.9146553638338935,-2.0034358263773765e-05,-1.5722320461159437e-07,-3.944534691017287e-07,-6.002403837622303e-07,-1.1433793761835176e-06,-1.802036641691886e-07
9670,232668330147.22293,2223.1843272335373,-0.00859571016338112,-5.763639539968315e-05,-8.101765338111285e-07,-1.1485842397915246e-06,-1.4650099734550558e-06,-2.3369778208841904e-06,-5.167665155243078e-07
